"","logFC","AveExpr","t","P.Value","adj.P.Val","B","logP"
"LOC112445540",1.12713375256971,0.659442071627188,0.639599853644962,0.536342195783864,0.921058041937386,-4.78766798200506,0.270558034334315
"MAP3K6",-0.760034481586094,2.89868907371096,-1.2037176553666,0.255525425303515,0.855924172256807,-4.78802436856552,0.592565880188194
"PLAAT1",-0.932563407717914,1.43613007882381,-0.926080817927941,0.375507815970126,0.885692954398768,-4.78821069488844,0.425381018986392
"SERPINE3",0.387872836318144,0.280829526363926,0.539957418898894,0.600658675168959,0.936785945612359,-4.7882383331928,0.221372246133962
"TENT2",-0.261685980642683,6.62591138532915,-1.61048936554454,0.137356958899689,0.833950193661756,-4.78825868083401,0.862149333075041
"LOC112448737",-0.56399993453334,1.43806995467166,-0.934569716298041,0.371316333768293,0.885585572175803,-4.788272838679,0.430255946250774
"TCF20",-0.469925223045519,1.03843819561286,-0.823449422526126,0.428831377395176,0.895759196795188,-4.78829299100338,0.367713445024643
"TSGA10",-0.509515525252129,1.63918102054001,-0.981374189540029,0.348807059240696,0.878063934126497,-4.78848667732129,0.457414734294925
"ARHGEF37",1.03872384629261,1.17959424069202,0.818126729589188,0.431729813148148,0.896308162563454,-4.78849171523559,0.364787960056573
"LOC530929",-0.218487712919613,-0.251170484261666,-0.11138602127578,0.913442313240529,0.990309376106699,-4.78849848612873,0.0393188745100091
"PLOD1",0.482968727483987,0.514811977152344,0.633956603377522,0.539876214250172,0.92133046267368,-4.78855143357799,0.2677058061599
"MSN",0.609335939569878,10.41721547936,1.67426438589018,0.124008927752476,0.822648277532486,-4.78864188396907,0.906547047627563
"HOPX",-0.470118424207908,1.3120289854883,-0.900663375823739,0.38825829064809,0.886602005097195,-4.78872579725174,0.410879261821492
"TMA7",0.343937983434687,7.23928954976402,1.632585338303,0.132594170339862,0.830554010551388,-4.78906253590629,0.877475569784073
"ZDHHC18",-0.545162755264378,1.79801021492858,-1.01826164622493,0.331781607658065,0.874132445436733,-4.78944976156451,0.479147692796308
"LOC100335822",-0.460160773825197,0.482128700437448,-0.624802617291123,0.545637201183965,0.92133046267368,-4.79010358628265,0.26309602743123
"MAST3",-0.413972098926819,0.300163621045193,-0.544985093060801,0.597318844731813,0.935948056204524,-4.79018047652328,0.223793783538652
"C8G",-0.234848950207449,-0.12243338551012,-0.274086664542363,0.789414471255189,0.974037676204341,-4.79018217731282,0.102694916541125
"EFNB1",0.168550265208727,-0.201664824370015,0.142734616620401,0.889242281498433,0.985947982514761,-4.79025943197952,0.0509798957426171
"CADM4",0.413529668087029,0.0569965763866504,0.404621123981438,0.693997560386884,0.959037310727207,-4.79031919339667,0.158642056220039
"C22H3orf62",-0.460045690773755,2.17035976487747,-1.08972082211388,0.300574229172442,0.871814464090509,-4.79044263720442,0.522048257973953
"TRIM23",0.590262142047405,2.35141612766537,1.1089353606602,0.292577723849459,0.869041406684297,-4.79090861294494,0.533758743069019
"LOC101907007",-0.290159805445397,-0.162328335053185,-0.219882880699997,0.830241744216461,0.978775636039098,-4.79103525971422,0.0807954342590093
"SLC25A29",-0.56179484410265,2.86187629048998,-1.19816795836701,0.257586979757093,0.856428793569489,-4.79122871331555,0.589076093030226
"LOC522334",0.36773322813221,-0.146332992094004,0.153300714836008,0.88111099875161,0.985475094395127,-4.79127937137569,0.0549693775030617
"PYY",-0.104565505185375,-0.22363743065713,-0.106671209468093,0.917090636117988,0.991031749377628,-4.79133212239116,0.0375877408613563
"GPBP1",-0.276836037221178,7.10753097868278,-1.62756320604572,0.133663616354835,0.832094330104856,-4.79135620342044,0.873986792937727
"GDAP1",0.591560893580987,2.12221888041901,1.06729877707643,0.310116077941982,0.872537012128875,-4.79149498112246,0.508475717218091
"KNSTRN",-0.262129186715369,7.14077868265641,-1.6285067094505,0.133462117433911,0.832094330104856,-4.79151366547652,0.87464198916179
"IL4I1",-0.568360092015214,2.31980020037925,-1.11411690850626,0.290449664395957,0.869041406684297,-4.79156149146935,0.53692912099897
"LOC101902283",0.374443703409876,0.18714991500295,0.469782304116487,0.648259210827223,0.94825269752389,-4.79165769917582,0.188251303817357
"AZU1",-0.355326094436354,0.00758250109025596,-0.368938293109411,0.719614492185924,0.962874281657606,-4.79172407678677,0.142900099060503
"CHKA",0.22456868790527,-0.15888976480257,0.205657341515673,0.841050260603475,0.979581854101788,-4.79180810926876,0.075178050277566
"ST3GAL6",-0.526127453588189,4.19874432957436,-1.3791735377635,0.196932834528538,0.842216237472238,-4.79183793730874,0.705681868088777
"CD226",-0.680472022421843,1.85874758398993,-1.02105451591127,0.330518091001566,0.874132445436733,-4.79227722361771,0.480804764295963
"BRD3OS",0.405262353141886,0.323850937839254,0.542683690853568,0.598846436135024,0.936690047260391,-4.79228395598083,0.222684530681554
"SLITRK2",-0.431327241333035,0.211699789257726,-0.492072310064803,0.632945215244268,0.946369994510661,-4.79249998598138,0.198633878840101
"CHI3L2",-0.938841083380397,0.821248304282031,-0.729229606271236,0.482048780128722,0.909764006046289,-4.7930766751412,0.316909011825867
"NFATC3",0.561573996267935,3.62858753151095,1.30018878525495,0.221763203682128,0.849619565479176,-4.79324441389892,0.654110513026891
"EVA1B",0.61141150205484,1.89096754566397,1.01308390405363,0.334133549856634,0.874132445436733,-4.79343835259034,0.476079915304466
"LOC112443325",-0.307543606237799,0.0322790457765302,-0.376794856449246,0.713941634246375,0.96124798107447,-4.79355911932915,0.146337290970069
"TLCD3A",0.547661719339027,2.37195803340498,1.11483300708119,0.29015650699009,0.869041406684297,-4.79359087809463,0.537367685591601
"ELMOD1",-0.739772621957684,1.80039099213281,-1.00462935007998,0.338000486783757,0.875779752889704,-4.79392427870529,0.471082674256821
"PRKAR1A",0.296143225992552,9.23319500729884,1.6635928594756,0.126158405023716,0.822648277532486,-4.79410263057577,0.89908381027663
"LOC101908104",0.433659132746789,2.42725835772529,1.12425148860187,0.286322049018345,0.868465419648196,-4.79425605616362,0.543145206647332
"LOC112443653",-0.264818024823456,0.0052917119754766,-0.35101991916564,0.732618701164666,0.96475072936463,-4.79437817822362,0.13512199952766
"PNPLA7",0.607304103228109,0.683395823306639,0.680378171474341,0.511207899711305,0.916865161620438,-4.79454401571073,0.291402443631894
"LOC101903545",1.04903431916958,0.254640468207966,0.412670039506803,0.68827296425029,0.957354748588985,-4.79460414760993,0.162239289443094
"LOC101908005",-0.415999402565485,0.199441265337343,-0.47550224987142,0.644312661263646,0.946946310680047,-4.79466480074798,0.190903334332828
"ANP32A",0.391764671264604,2.59971540859475,1.1524247404267,0.275087167080066,0.861102553330607,-4.79468570777493,0.560529669138886
"BACE1",0.142424728704769,-0.187122373611892,0.111390256519714,0.91343903693753,0.990309376106699,-4.79490240866297,0.0393204322250883
"LOC101903758",0.240178369302146,0.00486504394106478,0.337075166772603,0.742800806675298,0.967659781567587,-4.79519150338942,0.129127633291923
"SMG7",0.303008877450312,5.79814172060008,1.54835338984653,0.151570663439158,0.838236892545516,-4.79522377259685,0.819384848436133
"SPATA2",-0.594123508556737,5.0694533705947,-1.4779048067714,0.169227170240052,0.841873580991788,-4.79583270261573,0.771529907620805
"CALML4",0.458343717080271,0.334689691756931,0.524092713816699,0.611260653194104,0.940336499000305,-4.79638852204176,0.213773558816222
"GABPB2",-0.361579207259232,0.0733637488128618,-0.385713962838452,0.707523564480518,0.960206862740971,-4.79644401440348,0.150259091134509
"CMIP",-0.500973293420272,1.34378500910837,-0.891861876306231,0.392743509474812,0.886792391322538,-4.79683963148294,0.405890983430104
"DND1",-0.589301420567627,1.19914527989166,-0.846171178029683,0.416605282486113,0.893462132678778,-4.79684407301465,0.380275227571123
"PPP3R1",0.149636348741332,-0.114079625589002,0.198607015497483,0.846420035944302,0.979581854101788,-4.79684438650955,0.0724140648303205
"STS",0.347822150180166,0.100455762635456,0.392084613735469,0.702953890416981,0.960092910841775,-4.79686199501216,0.153073161173943
"SYT9",0.462679338289347,3.51064541592888,1.28128796671985,0.228074051622675,0.849619565479176,-4.79698040554493,0.641924122343354
"LSG1",0.257838270558732,5.55409551928846,1.5256060080115,0.157087860498703,0.838236892545516,-4.79711978842658,0.803857375253672
"SHLD3",-0.607326495788854,0.854252867275867,-0.735140887615185,0.478592001872727,0.909442616242692,-4.79718943989763,0.320034563498521
"SORT1",-0.789173372893229,0.41122103648212,-0.55268055503314,0.592225716992096,0.934359393315517,-4.79725000802921,0.22751273759978
"PDE5A",-0.56020727761223,-0.0488456188022092,-0.27959248513211,0.785302064215412,0.974037676204341,-4.79730267196455,0.104963260976068
"ETV2",0.43566329910696,1.1860494275379,0.838731088256963,0.420582394185931,0.894424966550731,-4.79757033353939,0.376148911078924
"DYNC1I1",-0.853907095782713,0.246526815203965,-0.475043481167093,0.644628771591932,0.946946310680047,-4.79806469060246,0.190690314609045
"SLC45A4",-0.486382656660281,1.65527177566024,-0.970829820870559,0.353789401061102,0.878882503022026,-4.79816749787434,0.451255181967921
"NAP1L5",-0.525180150957892,2.03011194768437,-1.04967494487766,0.317776152895761,0.872747545343706,-4.79828150597716,0.497878696978771
"LOC101902838",0.107875625126576,-0.14689046814578,0.104886849786312,0.918471903397921,0.991031749377628,-4.79830910324319,0.0369341244816106
"AK8",0.519906030004585,2.00157218556624,1.03313793327806,0.32509273134015,0.873090321534034,-4.79854183427117,0.487992740667373
"DUOX1",0.106521206779379,-0.141694878101981,0.0609774381358908,0.95253945744168,0.997485755291974,-4.79889124179486,0.021117025317154
"RPS4Y1",0.355740012657476,8.59611935375989,1.65304937319964,0.128314763965899,0.82570354889503,-4.79893688810539,0.891723370592897
"NFATC1",-1.01933505735576,0.982610916452413,-0.770905286110195,0.458012415271458,0.902734690039216,-4.79914182580454,0.339122749483453
"C17H12orf43",0.44812537020117,1.24014728043664,0.853518748695967,0.412702749760104,0.893206145369273,-4.79921211531994,0.384362637491227
"TMEM81",0.0737495886794376,-0.156076378641871,0.0782871530636458,0.9390936100275,0.996180578825846,-4.799282749098,0.0272911145580743
"TENT5A",-0.747200071314702,0.404867468191009,-0.556525785306178,0.589689421738881,0.934183393487654,-4.7993563271085,0.229376662830364
"GSTM2",0.43424148932713,0.342437157269883,0.515076127147711,0.617328485597425,0.94366202711771,-4.79958450295429,0.209483682773133
"TRABD",0.302298616302659,5.16826997878854,1.48510194957029,0.167345190087059,0.839551420152533,-4.79982031275987,0.776386765819911
"LOC132342145",0.364905105451138,0.136740029952292,0.394633282646116,0.701129168441563,0.959855927105232,-4.80027793209004,0.154201964952421
"LOC783466",-0.382861550346573,0.399777337591244,-0.551126073677131,0.593252678343102,0.934359393315517,-4.80030970200254,0.226760292407709
"NPBWR1",-0.383622172457842,0.160492706676514,-0.416046705459906,0.685877471947593,0.957354748588985,-4.80033740202342,0.163753461567121
"VASN",-0.632775766894907,0.865697472656963,-0.735151373856741,0.478585883632521,0.909442616242692,-4.8005053258789,0.320040115482119
"PTGR2",-0.484975402573041,5.97702972601908,-1.55922681332678,0.148993797228752,0.838236892545516,-4.8006336201503,0.8268318113555
"NCSTN",0.311327342451701,7.35783867823733,1.62730623747487,0.133718542571274,0.832094330104856,-4.80067899108436,0.873808365527741
"LOC132345932",-0.270289333394388,0.0317794756722306,-0.324671602779052,0.75190137043975,0.968094720600833,-4.80069207115758,0.123839123614485
"ESPN",0.508748320460473,1.14454665833587,0.812486783123046,0.434815224654568,0.897057818400047,-4.80081699965346,0.361695257898277
"CCDC65",0.617572335687285,0.55494101856144,0.605799921606646,0.557707592503932,0.924118395219626,-4.80093037354784,0.253593443082194
"LOC132342720",0.107727131986343,-0.127776197339236,0.0961647710441032,0.925227624688796,0.992818998897557,-4.80102314168994,0.0337514088988193
"ZC3HAV1",0.846028365694532,2.07936517146086,1.02935598955059,0.326783591414318,0.873090321534034,-4.80106631548297,0.485739758556774
"ZDHHC23",-0.59488709492275,5.53014792690186,-1.51960267179769,0.158572802934318,0.838236892545516,-4.80165853288716,0.799771297147035
"ZNF133",0.53049933908727,1.05354086954599,0.789290912866778,0.447658220099377,0.899507993839355,-4.80171321956628,0.34905343638938
"GNA14",-0.565300108205926,0.0491843591430015,-0.328325397429844,0.749216359165931,0.967714587970598,-4.80208089959634,0.125392748357764
"TMEM92",0.390493823112154,5.49519381437441,1.51510059992148,0.159694401188888,0.838236892545516,-4.80209526754333,0.796710309756288
"LOC787309",0.154231659064043,-0.0758525411855194,0.188293440028873,0.854289948299174,0.980317004488141,-4.80212082324727,0.0683947035795455
"TMEM64",-0.426498485257962,0.335293731605984,-0.512025858403463,0.619388060198141,0.944024574936703,-4.80215848598926,0.20803717069386
"TFAP4",0.335493561849431,0.0772296936856439,0.342329606641263,0.738957937456853,0.966960322512355,-4.8021770132744,0.131380281564959
"KLHL15",0.600216783589791,4.19072695050647,1.36397046541079,0.201522583424971,0.845332288938622,-4.80222063345434,0.695676278022757
"SEC14L4",-0.583188503573559,1.01855140846759,-0.78081360931421,0.452413253966329,0.900677629417687,-4.80244495487294,0.344464680404135
"LOC786512",0.286300237442594,0.141631295651111,0.384769761706949,0.708201879137518,0.960320182158281,-4.80251934882391,0.149842925222681
"AOC2",-0.415419272690492,0.803017003279105,-0.709780338534837,0.493531954608965,0.914628845807507,-4.8026707522945,0.306684722911129
"CLBA1",-0.518115709171462,2.11272480916701,-1.06130771257329,0.312704193456609,0.872747545343706,-4.80270103116913,0.504866294699331
"CFAP70",0.389200260624015,0.0648019580720262,0.318541492322424,0.756413871377817,0.968969953210261,-4.80271293256694,0.121240515512344
"KRT8",0.44885965591771,14.3289275097346,1.66152387889782,0.126578981024838,0.822648277532486,-4.80296329758749,0.897638404767264
"AKT1S1",-0.567939676516608,1.65651716112849,-0.958173937252486,0.359837502161222,0.880654504463905,-4.80338493753458,0.443893576585419
"TRPM1",0.312598464803448,0.237965895184169,0.443275801805907,0.66669496958734,0.954255484374535,-4.80345862377699,0.176072821743646
"CNOT3",-0.212656939564014,-0.0158149224324467,-0.253027970865005,0.805204952488338,0.974702841115761,-4.80357134110839,0.0940935626063558
"LOC784898",-0.454523612065048,0.160825568101591,-0.401518264261686,0.696209796188757,0.959037310727207,-4.80366925715839,0.157259870162921
"SHMT1",0.345703531998568,4.17876017088707,1.36479538503331,0.201271260860872,0.845332288938622,-4.80368089667302,0.696218232764511
"CYP27B1",0.80874660150369,0.39216345198004,0.511176466794292,0.619962192159236,0.944024574936703,-4.80369181419365,0.20763479475542
"ZNF275",0.54800886974036,0.400679983204851,0.514616280304536,0.617638758217317,0.94366202711771,-4.80411902120448,0.209265458864418
"SERHL2",0.498563718060203,0.620476118322614,0.623980482597904,0.546156318149554,0.92133046267368,-4.80421447727815,0.262683037893162
"ALKBH2",-0.55376167240379,2.46778810692963,-1.12123963341558,0.287543937003532,0.869041406684297,-4.80423851703344,0.541295785269073
"TRIM56",-0.574037347388996,0.655886694329717,-0.649150847503847,0.530391631927386,0.918689080790659,-4.80429509786643,0.27540333648192
"P3H4",-0.95429608533928,2.41120399457958,-1.1001207130667,0.296225522278456,0.870437477418606,-4.80430626235627,0.528377526141657
"LOC613358",-0.500470689177344,2.62281675340383,-1.14771486697979,0.276940951236794,0.862473124304598,-4.80430875055426,0.557612820414857
"PFDN5",0.327391345509423,5.58009930715005,1.52163858322459,0.158067851324471,0.838236892545516,-4.80436918352974,0.801156450195042
"TIAL1",-0.40550250800295,3.30067496777833,-1.24761571641768,0.239680632277174,0.849619565479176,-4.80437317823398,0.620367058310878
"RMND5A",-0.400274942751977,5.1257201630331,-1.47789040900412,0.169230953325572,0.841873580991788,-4.80458491956019,0.771520199045052
"LOC781381",-0.318276647995783,0.36119641421253,-0.515049484089981,0.6173464603332,0.94366202711771,-4.80460217911934,0.209471037617277
"CYTH2",0.396998496603831,6.70458572584746,1.59992882172555,0.139686382205154,0.836352452196945,-4.8046582115989,0.854845930474418
"TRAPPC1",0.276676864184418,5.99180377066072,1.55652365729055,0.149630799403249,0.838236892545516,-4.80468063310853,0.824979003836862
"MFSD1",0.271687297169028,6.26098049808691,1.57572736399648,0.145156782659897,0.838236892545516,-4.80468450904212,0.838162666322529
"RASSF5",0.754574794819411,2.49170730062394,1.11473441223982,0.290196856281908,0.869041406684297,-4.8049141450618,0.53730729660819
"LOC132345191",-0.283957768650737,0.190682938859062,-0.414233384444954,0.687163438328307,0.957354748588985,-4.80497403558496,0.162939955921109
"GORAB",0.401130326991349,3.40442703431992,1.2586025184446,0.235841910328505,0.849619565479176,-4.80502820622944,0.62737901600486
"ZKSCAN5",0.382328968238211,5.05991587046636,1.46854483157858,0.171701972322742,0.842216237472238,-4.80527521319911,0.765224716114775
"SMCR8",-0.504350221672996,2.19037686061109,-1.07337536222927,0.307507665278311,0.871814464090509,-4.80568183516592,0.512144054046024
"DMAC1",0.362873633248723,4.17269555016612,1.36141737374614,0.202302083417297,0.845462527200051,-4.80601632938656,0.693999644604497
"SPATA9",-0.449648019490586,0.2559994272266,-0.445934704166913,0.664834894371518,0.954255484374535,-4.80607114796821,0.17728619434534
"GLB1L",-0.428127886087272,0.048358282035554,-0.281415087738382,0.783942236811026,0.974037676204341,-4.80639692302235,0.105715936242117
"NNT",0.646200053729755,2.8726910940622,1.17737380510512,0.265429500650853,0.858435740665471,-4.8064238308026,0.57605080996491
"GPC4",-0.495145566141989,0.72913110793485,-0.665837685727232,0.520088368394179,0.916865161620438,-4.8066157819099,0.283922858970239
"JMY",-0.553968442436051,0.434592453507679,-0.539203224071951,0.601160515527954,0.936785945612359,-4.80672049091153,0.22100955179015
"ZNF345",-0.425627847916259,0.434956247798326,-0.542412089894714,0.59902684989038,0.936767093447087,-4.80677070104423,0.222553711003184
"CCDC171",-1.29247177966537,1.02014032468851,-0.745529667519027,0.472554762984607,0.909442616242692,-4.80691315321458,0.325547855125326
"LOC132344515",-1.66240593300031,0.919270723169621,-0.632698076199273,0.540666177692296,0.92133046267368,-4.80732017487296,0.267070797616967
"COL6A2",0.869921749375156,0.434649619360352,0.476928927321663,0.643330095480422,0.946946310680047,-4.80745649752698,0.191566131491978
"NECTIN4",-0.677433219554141,0.378658243939495,-0.509277764693266,0.621246551893641,0.944024574936703,-4.80746350094808,0.206736008717719
"KALRN",-0.519538351748924,5.09162619976138,-1.47118423807444,0.171000972794709,0.842216237472238,-4.80753631440439,0.76700141897526
"SERPINC1",0.427969338600994,0.40415997612997,0.514895753588652,0.617450179748929,0.94366202711771,-4.80758182347054,0.209398078607573
"CLPB",0.264575703713117,5.5118713096703,1.51283569527651,0.160261257589714,0.838236892545516,-4.80786613029734,0.795171453619629
"GGT1",-0.354859811739059,0.334234155276916,-0.484126317695036,0.638384153450679,0.946498902640481,-4.80831289929845,0.194917901974281
"FAM13B",0.34304200084307,4.61020067091906,1.41463691942307,0.18656791688583,0.842216237472238,-4.8083294233996,0.729163037531721
"GPR19",0.391401898272596,3.28476085783368,1.23851262805656,0.242899425959451,0.849619565479176,-4.80843103666551,0.614573511555255
"ZNF746",-0.400687435038761,0.88643753395702,-0.724808195721622,0.484644502558996,0.911122750442379,-4.80845593045472,0.314576709207153
"FAM217B",-0.195274492523898,0.0482776328184759,-0.273793829549929,0.789633386026451,0.974037676204341,-4.80858012374493,0.102574497799746
"PPP4R3B",-0.378558927659483,5.60156457793715,-1.52160030443439,0.158077332400953,0.838236892545516,-4.80866458359059,0.801130401535047
"RUBCNL",0.614812388879933,1.46363643314219,0.886901385248049,0.395287223859847,0.887665169907876,-4.8089345768861,0.403087222330027
"HOXB7",-0.478352100584947,1.40986220140492,-0.89048188890685,0.393450012031556,0.886956267563719,-4.80901831499292,0.4051104370734
"LOC101907813",-0.453778943286679,3.31475393224175,-1.24405932140859,0.240934015176208,0.849619565479176,-4.80903356533657,0.618101881776345
"SQSTM1",0.410097436034494,9.53667813809901,1.65466083085279,0.127983070461363,0.825450648108672,-4.80909035761968,0.892847474816787
"MYO7B",-0.44899644471318,0.381525091157566,-0.505045342177747,0.624114315076762,0.944891832028945,-4.80910481144335,0.204735856054677
"NPTXR",-0.290448147267637,0.0619009012821092,-0.28194170813859,0.783549471186374,0.974037676204341,-4.80911787126272,0.105933578155203
"LOC614207",-0.386409342825215,1.08150057068743,-0.78990742067793,0.447313690800574,0.899507993839355,-4.80934036335918,0.349387809298503
"LOC100140174",0.0189657738720021,-0.073588027697503,0.0209964047130056,0.983648089099403,0.998862153539638,-4.80936271852335,0.00716024739978244
"GBGT1",0.70837407324143,3.15568239318076,1.21361526149592,0.251881496499566,0.85411295398595,-4.80943998750354,0.598803735095347
"PSMG4",0.482187535303865,3.29385083962757,1.23671617695993,0.24353875049156,0.849619565479176,-4.80961301700501,0.613431926499829
"LOC509118",0.292205194675372,0.289967391663199,0.442728174921267,0.667078363785343,0.954255484374535,-4.80980978325819,0.175823145153169
"MID2",-0.605272096422875,1.27279169960778,-0.846345218579867,0.416512555122277,0.893462132678778,-4.81001597224239,0.380371902929118
"RCOR1",0.290412506007396,5.15938771290794,1.47574990204346,0.169794193709314,0.841873580991788,-4.81001842928415,0.770077164993832
"C18H16orf87",0.438785226172117,2.49390166334588,1.11552012632511,0.289875428508127,0.869041406684297,-4.8103756601868,0.537788596358001
"HMGCL",0.31692846426418,5.37103315020411,1.49688365089998,0.164303396689185,0.839121439945637,-4.81038824854255,0.784353458183189
