"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSBTAG00000012899",59.4615048419377,-2.89709227937022,0.895286641323249,-3.2359382410624,0.0012124361326477,0.0497864681328793
"ENSBTAG00000021819",16.3857745119239,-0.90433865498829,1.09519517485274,-0.825732870042899,0.408955641902916,0.730884648770928
"ENSBTAG00000019404",85.3011076412583,-1.19866249567819,0.695502888852638,-1.72344718460567,0.0848076883922803,0.37575416644544
"ENSBTAG00000015212",5.90061685754269,-3.53734791836687,1.93673059420462,-1.82645326559711,0.0677820147333672,0.336575709825534
"ENSBTAG00000051429",1.21821641640711,-0.153028667996481,2.15422270830971,-0.0710366051783724,0.943368622346259,NA
"ENSBTAG00000037547",383.830531052939,-0.289024047214771,0.462734308693056,-0.624600427902329,0.532233338772226,0.81169371678313
"ENSBTAG00000043993",3.38375518780439,-3.21089473566004,2.02266609303864,-1.58745664779318,0.112409258146496,NA
"ENSBTAG00000003064",250.490282478486,-0.269100441738425,0.588538134480396,-0.457235353110987,0.647501890182949,0.872890112853756
"ENSBTAG00000003063",148.662210218186,0.439349602052428,0.426472649063844,1.0301940886874,0.302918904110972,0.649478272166514
"ENSBTAG00000003059",1634.7711152089,0.094148021352477,0.335733685705768,0.280424709705736,0.779151681640908,0.928978027227082
"ENSBTAG00000012412",15.2368062407241,-1.20872742528014,0.88149738756771,-1.37122065513472,0.170306181202551,0.514724474756244
"ENSBTAG00000016619",1559.16429574021,0.770054174378828,0.435879258142242,1.76666854408459,0.0772837543249255,0.359432011245238
"ENSBTAG00000020762",3.31447934136262,1.07490258159023,2.31487820916541,0.46434519852246,0.642400446114378,NA
"ENSBTAG00000018855",184.690857456991,-0.617493568525292,0.436557974676372,-1.41445948612679,0.157227034752036,0.497165614633593
"ENSBTAG00000018854",5145.25113245734,0.437221761665313,0.403582232427575,1.08335235432787,0.278652055288952,0.630332079404467
"ENSBTAG00000051337",8.12351158937484,0.610295154972985,1.29914999280374,0.469764968135731,0.638522945506777,0.86857024544898
"ENSBTAG00000017839",21.9750141668791,-0.89394139634379,1.11765697085261,-0.799835208527214,NA,NA
"ENSBTAG00000048631",1176.24555449721,-0.742976307635029,0.432508687053057,-1.71782979134448,0.0858276658693591,0.377847061937757
"ENSBTAG00000004139",77.3110925568012,-0.592133118466544,0.56627892665309,-1.0456562845562,0.295719752845569,0.642949298757419
"ENSBTAG00000007444",282.21919875599,1.03834509810592,0.480594348369296,2.16054371348544,0.030730603397126,0.233666651376619
"ENSBTAG00000014233",16935.7932809605,0.651418905456627,0.462729842261826,1.40777370716461,0.159198088301586,0.49924119091425
"ENSBTAG00000020122",1174.66076312355,0.0121097422473417,0.349854378551296,0.0346136649696559,0.972387804959825,0.991390040480887
"ENSBTAG00000020121",74.4481077199694,0.65653571203165,0.646654474377835,1.01528055251349,0.309972111968802,0.655433133532099
"ENSBTAG00000000201",126.427826779476,-1.11283640547269,0.512588411399564,-2.17101358658151,0.0299301453631267,0.231240668279731
"ENSBTAG00000038433",4318.97092843922,2.40277983083735,0.537261736908055,4.4722705262157,7.73934320292892e-06,0.0027643346363282
"ENSBTAG00000001412",38.4457003371613,1.34030480344575,1.08900240543589,1.23076385943269,0.218411196131974,0.572096966092401
